date,best_bid,best_ask,total_bid_depth,total_ask_depth,volume_by_product
2020-03-26T23:15:02.13, 736424.0, 736536.0, 7015.87361988, 6836.76040976, 140389.27803252
2020-03-26T23:16:00.52, 736247.0, 736249.0, 6908.11887601, 6843.80588342, 140367.79732896
2020-03-26T23:17:00.183, 737334.0, 737413.0, 6997.67760661, 6927.88378171, 140469.81134438
2020-03-26T23:18:00.14, 738440.0, 738567.0, 6994.03448801, 6868.3399012, 140612.69566553
2020-03-26T23:18:59.68, 739753.0, 739850.0, 6983.70886442, 6825.05510643, 140784.44741726
2020-03-26T23:20:00.45, 738717.0, 738768.0, 6116.71646871, 6854.59465818, 140817.59895214
2020-03-26T23:21:00.697, 739599.0, 739608.0, 6128.35464951, 6831.00936864, 140865.84467451
2020-03-26T23:22:01.477, 739169.0, 739286.0, 6106.1800012, 6875.43069007, 141000.50329738
2020-03-26T23:23:01.807, 738511.0, 738533.0, 6927.855511, 6902.5927682, 141026.59010191
2020-03-26T23:24:01.99, 737903.0, 737950.0, 6120.34638035, 6938.17902935, 141041.10736489
2020-03-26T23:25:01.087, 737308.0, 737529.0, 6718.11145341, 6905.45602373, 141020.54883402
2020-03-26T23:26:01.787, 736949.0, 737000.0, 6464.69647265, 6932.83961543, 140901.22703823
2020-03-26T23:27:01.11, 737252.0, 737284.0, 6749.49154471, 6916.02402642, 140863.94275753
2020-03-26T23:27:59.757, 737295.0, 737378.0, 6753.667555, 6913.38594159, 140830.71105977
2020-03-26T23:28:59.87, 736801.0, 736836.0, 6766.46164311, 6918.7556413, 140795.16212535
2020-03-26T23:29:59.37, 739479.0, 739749.0, 6741.74038043, 6816.22460602, 140889.58221632
2020-03-26T23:31:00.247, 739283.0, 739341.0, 6730.80861034, 6888.9814403, 141145.59371116
2020-03-26T23:32:00.167, 738248.0, 738312.0, 6740.36371719, 6884.61057603, 141242.15931418
2020-03-26T23:33:00.007, 737768.0, 737828.0, 6713.83071732, 6873.58367736, 141298.1852363
2020-03-26T23:33:58.423, 735123.0, 735571.0, 6700.21144909, 6842.37062451, 141425.60242528
2020-03-26T23:34:59.943, 734241.0, 734357.0, 6719.39419572, 6885.57190759, 141669.77234015
2020-03-26T23:35:59.937, 734912.0, 734933.0, 6749.72824642, 6875.71140806, 141686.78279638
2020-03-26T23:37:00.56, 734606.0, 734650.0, 6718.3754114, 6881.33476208, 141719.21584766
2020-03-26T23:37:59.86, 734473.0, 734512.0, 6728.87179241, 6897.00155742, 141718.15451968
2020-03-26T23:39:00.033, 734170.0, 734269.0, 6573.4612943, 6907.84416151, 141747.74109083
2020-03-26T23:40:00.447, 734989.0, 735038.0, 6744.8074471, 6901.23568761, 141749.18824522
2020-03-26T23:41:00.913, 734575.0, 734600.0, 6749.77325217, 6911.54916274, 141728.06446579
2020-03-26T23:41:59.533, 734204.0, 734264.0, 6747.89619974, 6926.16026971, 141728.17401906
2020-03-26T23:43:00.503, 737044.0, 737108.0, 6713.28800262, 6829.98145208, 141889.69628133
2020-03-26T23:43:59.72, 736890.0, 736930.0, 6768.54098072, 6916.43761483, 141965.5825292
2020-03-26T23:45:00.723, 736688.0, 736722.0, 6745.45717997, 6919.04780196, 141994.76444877
2020-03-26T23:46:00.3, 737060.0, 737077.0, 6772.91714704, 6909.33207601, 141984.32490654
2020-03-26T23:47:00.343, 737340.0, 737354.0, 6768.33409364, 6884.86802349, 141992.17534054
2020-03-26T23:48:01.55, 737510.0, 737573.0, 6755.53512786, 6908.96629569, 142050.55247098
2020-03-26T23:49:02.81, 736766.0, 736791.0, 6847.63178132, 6916.59125169, 142022.8608291
2020-03-26T23:50:00.343, 736296.0, 736334.0, 6832.1940623, 6934.12850289, 142055.1183885
2020-03-26T23:51:00.543, 737092.0, 737096.0, 6857.32945863, 5919.98410962, 142068.48453475
2020-03-26T23:52:00.38, 737188.0, 737260.0, 6859.99678554, 6813.36503295, 142026.57853223
2020-03-26T23:53:00.307, 737423.0, 737523.0, 6886.67405701, 6836.08639024, 141963.22434525
2020-03-26T23:54:00.467, 737292.0, 737324.0, 6880.97604667, 6837.87159794, 141935.28108545
2020-03-26T23:55:00.037, 737290.0, 737297.0, 6886.03077175, 6812.14826134, 141899.16917996
2020-03-26T23:55:59.497, 736650.0, 736707.0, 6846.06570763, 6832.29514765, 141959.49843822
2020-03-26T23:57:00, 736413.0, 736463.0, 6850.30677386, 6816.65599003, 141952.76838798
2020-03-26T23:57:59.75, 736271.0, 736317.0, 6747.59026942, 6848.75320956, 141907.71353061
2020-03-26T23:59:00.703, 737015.0, 737081.0, 6866.58028147, 6828.8848833, 141861.50140923
2020-03-26T23:59:59.567, 736558.0, 736648.0, 6782.25355622, 5886.17044419, 141812.44017795
2020-03-27T00:00:59.253, 737909.0, 737956.0, 6817.81951736, 5805.54725105, 141584.39443261
2020-03-27T00:02:01.123, 738397.0, 738562.0, 6841.48221757, 5806.930433, 141368.25249673
2020-03-27T00:02:59.837, 742547.0, 742585.0, 6849.58771697, 6524.05387284, 141549.65808182
2020-03-27T00:04:00.173, 741714.0, 741805.0, 6792.14895259, 6462.29147412, 141737.31382082
2020-03-27T00:04:59.853, 742201.0, 742250.0, 6800.13445667, 6610.48935867, 141799.09204895
2020-03-27T00:05:58.807, 741659.0, 741794.0, 6779.27541486, 6572.92933245, 142006.0345983
2020-03-27T00:06:59.527, 743504.0, 743653.0, 6809.35122836, 6609.75735759, 142051.25418985
2020-03-27T00:08:00.01, 743703.0, 743933.0, 6860.10736071, 6601.13237721, 142197.15343477
2020-03-27T00:09:00.553, 743812.0, 743939.0, 6866.15419815, 6604.56387239, 142226.79295033
2020-03-27T00:09:56.32, 746034.0, 746316.0, 6807.29611999, 6553.04478447, 142493.6131669
2020-03-27T00:10:59.513, 745172.0, 745191.0, 6797.34280266, 6561.66471804, 142681.17134045
2020-03-27T00:11:59.64, 743728.0, 743743.0, 6777.27002403, 6560.71249129, 142769.77039177
2020-03-27T00:12:59.853, 743311.0, 743431.0, 6775.11015564, 6543.11000877, 142825.26361317
2020-03-27T00:13:59.917, 743098.0, 743153.0, 6789.4995662, 6530.18764467, 142874.81721885
2020-03-27T00:15:00.577, 744111.0, 744166.0, 6804.16951297, 6511.32804412, 142902.46404149
2020-03-27T00:15:59.643, 745005.0, 745007.0, 6833.73156342, 6510.21392762, 143126.44798546
2020-03-27T00:16:59.893, 745874.0, 746038.0, 6851.13788185, 6521.38303966, 143213.87555667
2020-03-27T00:18:00.237, 744825.0, 745094.0, 6829.82022902, 6391.25722383, 143238.65731814
2020-03-27T00:19:01.877, 746559.0, 746646.0, 6849.66278661, 6386.96182778, 143251.36065227
2020-03-27T00:20:00.153, 747541.0, 747602.0, 6827.64633106, 5609.96641935, 143385.95932507
2020-03-27T00:21:00.763, 747836.0, 747947.0, 6825.87384073, 6475.0802895, 143461.22965791
2020-03-27T00:22:00.09, 747494.0, 747569.0, 6783.52316756, 6477.13205703, 143529.30096616
2020-03-27T00:23:00.45, 747574.0, 747715.0, 6855.08507772, 6488.25546582, 143477.85029481
2020-03-27T00:24:00.94, 747649.0, 747732.0, 6848.88653946, 6474.5028908, 143485.18439565
2020-03-27T00:24:58.57, 747639.0, 747808.0, 6847.61035404, 6476.75725016, 143540.33196797
2020-03-27T00:25:59.72, 748397.0, 748571.0, 6857.27824836, 6494.45412702, 143630.59169326
2020-03-27T00:27:00.14, 748179.0, 748239.0, 6858.07048912, 6514.46417717, 143633.98723934
2020-03-27T00:28:00.293, 748256.0, 748265.0, 6846.63018767, 6346.59589393, 143534.1654895
2020-03-27T00:29:00.047, 748486.0, 748518.0, 6852.0092384, 6342.43447017, 143604.17857843
2020-03-27T00:29:59.59, 746721.0, 746782.0, 6821.69098459, 6354.76878216, 143666.2350724
2020-03-27T00:30:59.77, 747463.0, 747470.0, 6828.03843733, 6347.70601648, 143632.12864191
2020-03-27T00:32:01.497, 745701.0, 745872.0, 6808.67888082, 6331.92132971, 143642.34269323
2020-03-27T00:33:01.157, 743942.0, 743989.0, 6819.20521789, 6342.12767184, 143816.34393303
2020-03-27T00:34:01.467, 744661.0, 744742.0, 6829.54491997, 6343.14355617, 143877.05731663
2020-03-27T00:35:01.263, 743461.0, 743512.0, 6831.02707749, 6364.27461237, 143870.08872645
2020-03-27T00:36:00.51, 743647.0, 743749.0, 6831.50495436, 6371.95137518, 143864.61365996
2020-03-27T00:36:59.76, 744297.0, 744401.0, 6798.75261784, 6321.3517375, 143917.19221162
2020-03-27T00:37:59.667, 744678.0, 744806.0, 6803.50951299, 6329.99169424, 143937.14333421
2020-03-27T00:39:00.15, 746200.0, 746231.0, 6802.23666519, 6318.54382403, 144005.37161664
2020-03-27T00:40:00.427, 745709.0, 745792.0, 6799.08167131, 6326.80423015, 144008.81888117
2020-03-27T00:40:59.957, 747129.0, 747158.0, 6814.91986701, 6314.30716846, 144075.52134351
2020-03-27T00:41:58.407, 747601.0, 747907.0, 6799.8720756, 6318.9052751, 144105.50533492
2020-03-27T00:42:59.537, 747116.0, 747207.0, 6834.04129652, 6369.62762643, 144196.97049314
2020-03-27T00:43:59.657, 746396.0, 746543.0, 6845.93509946, 6378.98166807, 144217.41824134
2020-03-27T00:45:00.433, 746627.0, 746631.0, 6856.59862654, 6369.87948739, 144245.30264575
2020-03-27T00:46:00.27, 747070.0, 747186.0, 6853.73755053, 6383.68540603, 144190.20611261
2020-03-27T00:47:00.847, 746979.0, 747000.0, 6850.63472898, 6404.33710792, 144117.84072345
2020-03-27T00:47:59.52, 746000.0, 746234.0, 6839.75757424, 6410.60837786, 144131.98483274
2020-03-27T00:48:59.417, 747121.0, 747165.0, 6848.47737532, 6400.82505312, 144189.22455013
2020-03-27T00:49:58.103, 745064.0, 745267.0, 6816.01282538, 6413.34181196, 144191.00702895
2020-03-27T00:50:59.993, 744605.0, 744706.0, 6828.32853338, 6399.89918463, 144209.01048903
2020-03-27T00:52:00.867, 744735.0, 744824.0, 6838.39568772, 6386.61028833, 144243.59287597
2020-03-27T00:53:00.34, 744257.0, 744345.0, 6829.81830804, 6396.30039883, 144218.36762232
2020-03-27T00:54:00.77, 744496.0, 744628.0, 6841.52783723, 6383.17818975, 144244.05653687
2020-03-27T00:55:00.357, 744356.0, 744423.0, 6840.4062877, 6397.92153168, 144214.27035018
2020-03-27T00:55:59.497, 742618.0, 742871.0, 6811.44675422, 6408.74888793, 144196.46918288
2020-03-27T00:56:59.76, 743451.0, 743553.0, 6826.13564285, 6409.15598264, 144254.96815671
2020-03-27T00:57:59.77, 743489.0, 743501.0, 6823.94374697, 6412.6567898, 144225.37717606
2020-03-27T00:58:59.99, 744266.0, 744372.0, 6793.35918214, 6380.90264515, 144209.04006594
2020-03-27T01:00:01.223, 745247.0, 745347.0, 6792.59090108, 6365.82539905, 144207.87041095
2020-03-27T01:01:00.05, 746192.0, 746362.0, 6793.49273067, 6385.59164942, 144266.51709243
2020-03-27T01:02:00.2, 745016.0, 745121.0, 6781.63033187, 6394.23105111, 144285.7160468
2020-03-27T01:03:00.027, 744470.0, 744500.0, 6774.98482748, 6387.27776697, 144225.33749079
2020-03-27T01:03:59.903, 744539.0, 744558.0, 6780.51101025, 6373.99239175, 144188.60627132
2020-03-27T01:04:59.843, 744937.0, 744938.0, 6788.5223638, 6383.02377468, 144157.36867812
2020-03-27T01:06:00.68, 743945.0, 743994.0, 6782.26778843, 6390.42790332, 144161.70033288
2020-03-27T01:07:00.837, 743396.0, 743463.0, 6814.23879699, 6420.67603964, 144179.27232985
2020-03-27T01:07:59.69, 742713.0, 742718.0, 6813.88494418, 6444.99244571, 144174.44105987
2020-03-27T01:09:00.06, 741743.0, 741948.0, 6801.72298019, 6444.45636665, 144202.14178804
2020-03-27T01:09:59.27, 741235.0, 741524.0, 6797.6926888, 6444.16822944, 144273.94457743
2020-03-27T01:11:00.797, 741922.0, 742061.0, 6809.51472894, 6418.60629462, 144227.12993218
2020-03-27T01:11:59.467, 741048.0, 741067.0, 6803.3134498, 6427.76945138, 144242.19777944
2020-03-27T01:13:00.11, 741345.0, 741372.0, 6826.86176229, 6406.4966525, 144257.89257664
2020-03-27T01:13:59.75, 741215.0, 741308.0, 6808.84241056, 6417.11590888, 144252.82227579
2020-03-27T01:15:01.083, 741741.0, 741803.0, 6817.7564058, 6412.18828215, 144137.28639249
2020-03-27T01:16:00.743, 740719.0, 740799.0, 6797.86425194, 6427.17325736, 144007.7973389
2020-03-27T01:16:59.303, 740207.0, 740769.0, 6800.21806228, 6425.70684951, 143954.92240554
2020-03-27T01:17:59.313, 739811.0, 739902.0, 6796.64278982, 6442.83995711, 143964.48545951
2020-03-27T01:19:00.633, 739885.0, 739963.0, 6793.26265839, 6435.48632593, 143908.02592606
2020-03-27T01:20:00.713, 739488.0, 739698.0, 6810.42918212, 6436.30522496, 143874.79130291
2020-03-27T01:20:59.387, 739384.0, 739392.0, 6825.6888878, 6449.124291, 143888.49619086
2020-03-27T01:22:00.88, 739024.0, 739052.0, 6826.8407534, 6443.02055129, 143927.11950344
2020-03-27T01:23:00.887, 738201.0, 738297.0, 6820.62468391, 6450.66619596, 143956.64602265
2020-03-27T01:24:00.513, 738579.0, 738599.0, 6819.30743559, 6430.13722792, 143918.9190523
2020-03-27T01:25:01.307, 738955.0, 738957.0, 6828.47512039, 6440.99243099, 143861.77244085
2020-03-27T01:26:01.503, 739472.0, 739488.0, 6839.81531637, 6444.82084862, 143819.51057832
2020-03-27T01:26:59.99, 739706.0, 739742.0, 6841.72933098, 6433.0076969, 143808.53016281
2020-03-27T01:27:59.497, 740344.0, 740402.0, 6834.20531372, 6420.47690208, 143789.34395692
2020-03-27T01:29:00.51, 740256.0, 740258.0, 6822.7859436, 6417.79343012, 143802.60639642
2020-03-27T01:30:00.457, 739371.0, 739417.0, 6820.12968558, 6429.54994203, 143733.5285345
2020-03-27T01:31:00.757, 739581.0, 739664.0, 6820.67826381, 6427.07495321, 143634.05669047
2020-03-27T01:32:00.72, 739554.0, 739595.0, 6821.3519044, 6422.14608932, 143571.65078475
2020-03-27T01:32:59.36, 738497.0, 738540.0, 6819.8986181, 6423.20517632, 143593.41975413
2020-03-27T01:34:01.963, 738319.0, 738473.0, 6828.70027945, 6425.82848874, 143578.7686165
2020-03-27T01:34:59.723, 739058.0, 739074.0, 6839.39585521, 6421.68742705, 143594.55123474
2020-03-27T01:35:59.113, 737643.0, 737685.0, 6807.87660059, 6414.82658441, 143659.87480918
2020-03-27T01:36:59.843, 737190.0, 737262.0, 6826.32040565, 6427.0888213, 143729.43530408
2020-03-27T01:38:00.82, 736264.0, 736412.0, 6762.33183681, 6423.01656537, 143864.80704568
2020-03-27T01:38:59.61, 737252.0, 737303.0, 6779.25301815, 6398.40597205, 144033.41321635
2020-03-27T01:39:59.76, 736325.0, 736444.0, 6767.9303743, 6404.33807948, 144016.93852529
2020-03-27T01:40:59.803, 737006.0, 737055.0, 6782.47531028, 6405.6068476, 144017.30933182
2020-03-27T01:42:00.537, 737465.0, 737472.0, 6776.29919285, 6404.24845788, 144024.07650053
2020-03-27T01:43:00.52, 737376.0, 737427.0, 6782.68872887, 6391.98085854, 144019.09199149
2020-03-27T01:44:00.283, 736972.0, 736992.0, 6777.47841328, 6407.62108191, 144030.32651172
2020-03-27T01:44:59.757, 737463.0, 737549.0, 6798.88433106, 6396.16098068, 144011.07864124
2020-03-27T01:46:00.353, 737510.0, 737667.0, 6799.49046387, 6403.38744434, 143963.5890414
2020-03-27T01:47:00.46, 737568.0, 737698.0, 6809.46509071, 6405.96368977, 143995.73313572
2020-03-27T01:48:00.76, 737145.0, 737156.0, 6807.16239875, 6409.43853892, 143992.83997078
2020-03-27T01:49:00.55, 736579.0, 736583.0, 6797.31161945, 6412.69424878, 143984.29299305
2020-03-27T01:50:00.017, 737277.0, 737304.0, 6810.24918455, 6402.25680085, 143976.5938144
2020-03-27T01:51:00.407, 738136.0, 738193.0, 6800.15647358, 6383.00329055, 143980.17890628
2020-03-27T01:52:00.543, 738003.0, 738050.0, 6817.28391105, 6397.36363928, 143949.00595603
2020-03-27T01:53:00.31, 739342.0, 739376.0, 6838.25808792, 6382.59563557, 144018.8731194
2020-03-27T01:53:59.687, 740431.0, 740485.0, 6826.03999938, 6374.75977119, 144135.67545449
2020-03-27T01:55:00.02, 739466.0, 739546.0, 6804.61635798, 6392.6257763, 144200.997239
2020-03-27T01:55:59.707, 740035.0, 740120.0, 6830.22156328, 6384.06258774, 144218.03681339
2020-03-27T01:57:00.33, 740118.0, 740144.0, 6820.02071515, 6387.0194264, 144217.32881421
2020-03-27T01:58:00.273, 740356.0, 740393.0, 6828.03109108, 6391.42458509, 144232.19562712
2020-03-27T01:59:00.463, 739959.0, 739962.0, 6835.02255223, 6404.30727924, 144198.65391626
2020-03-27T01:59:59.917, 740715.0, 740744.0, 6840.61366033, 6384.25666524, 144214.81537625
2020-03-27T02:00:59.437, 740714.0, 740716.0, 6843.95716743, 6395.55210358, 144087.79570732
2020-03-27T02:02:00.223, 740496.0, 740556.0, 6836.91619894, 6397.39917519, 144081.795836
2020-03-27T02:03:00.16, 740194.0, 740237.0, 6833.34564678, 6403.84684658, 144084.32707868
2020-03-27T02:04:00.25, 739695.0, 739699.0, 6834.38561067, 6426.67877922, 144062.32424831
2020-03-27T02:05:00.267, 739682.0, 739752.0, 6844.01266041, 6430.46313089, 144027.7384821
2020-03-27T02:06:00.56, 739366.0, 739429.0, 6839.8126669, 6434.98131226, 144029.17177957
2020-03-27T02:07:00.643, 738417.0, 738496.0, 6828.00404261, 6446.89008708, 144087.36467644
2020-03-27T02:08:01.547, 738105.0, 738151.0, 6842.33271403, 6435.52305587, 144064.5423402
2020-03-27T02:09:01.777, 737856.0, 737873.0, 6836.41337913, 6411.55736462, 143996.07080084
2020-03-27T02:10:00.56, 738086.0, 738119.0, 6838.99002722, 6409.47916402, 143950.64650965
2020-03-27T02:11:01.873, 738102.0, 738158.0, 6836.70193268, 6411.86300429, 143930.2761671
2020-03-27T02:12:00.153, 737962.0, 738024.0, 6830.47175711, 6410.9151456, 143883.29884668
2020-03-27T02:13:01.013, 738391.0, 738437.0, 6836.80779813, 6410.72725865, 143885.63026779
2020-03-27T02:13:59.473, 737263.0, 737330.0, 6837.081495, 6421.74075023, 143934.48298766
2020-03-27T02:14:59.74, 737336.0, 737429.0, 6836.84781511, 6415.33816348, 143938.41964517
2020-03-27T02:15:59.613, 736398.0, 736456.0, 6827.33669503, 6425.39487401, 144020.78759851
2020-03-27T02:17:00.08, 736171.0, 736214.0, 6828.32451117, 6420.37906738, 144024.583299
2020-03-27T02:18:00.907, 736392.0, 736451.0, 6834.45088058, 6419.88099532, 144016.56168071
2020-03-27T02:19:00.79, 736372.0, 736435.0, 6838.80997384, 6421.85428251, 143951.4720291
2020-03-27T02:20:00.233, 736957.0, 737035.0, 6815.51334027, 6417.61566207, 143927.8404698
2020-03-27T02:20:59.903, 737183.0, 737229.0, 6824.6687378, 6408.08292732, 143925.51895767
2020-03-27T02:22:00.893, 737790.0, 737874.0, 6823.90047207, 6399.58732663, 143910.17182385
2020-03-27T02:23:00.963, 737497.0, 737530.0, 6808.93773066, 6416.14942385, 143848.37703195
2020-03-27T02:24:02.1, 737353.0, 737411.0, 6800.5082278, 6406.69388578, 143821.93050893
2020-03-27T02:25:01.087, 737056.0, 737170.0, 6810.2294311, 6412.61183796, 143848.80349329
2020-03-27T02:26:00.84, 737507.0, 737537.0, 6818.80674225, 6400.48979083, 143847.59263296
2020-03-27T02:26:59.723, 737673.0, 737703.0, 6819.13491592, 6403.40695851, 143852.36853927
2020-03-27T02:28:00.28, 736930.0, 737032.0, 6792.76141452, 6419.77569233, 143805.46521715
2020-03-27T02:28:59.853, 736736.0, 736747.0, 6799.38887995, 6427.71551571, 143809.02256519
2020-03-27T02:29:57.46, 736861.0, 737060.0, 6802.28239281, 6410.54227108, 143751.00475757
2020-03-27T02:31:00.623, 737248.0, 737349.0, 6816.98834903, 6408.96349706, 143761.37129255
2020-03-27T02:31:59.49, 736085.0, 736145.0, 6797.03907103, 6434.95674405, 143828.31294724
2020-03-27T02:32:59.767, 735384.0, 735392.0, 6798.28515586, 6437.1271926, 143817.52107312
2020-03-27T02:34:00.47, 735407.0, 735487.0, 6794.0451086, 6431.76402146, 143797.02866831
2020-03-27T02:35:01.143, 735408.0, 735433.0, 6791.84323943, 6423.74513002, 143746.22947816
2020-03-27T02:36:00.47, 735078.0, 735185.0, 6788.92299278, 6433.05653424, 143695.20749568
2020-03-27T02:37:01.613, 734887.0, 734956.0, 6784.93945722, 6428.18163673, 143651.60242196
2020-03-27T02:38:00.7, 734205.0, 734212.0, 6785.95215713, 6428.90618621, 143736.32234175
2020-03-27T02:38:59.843, 734811.0, 734915.0, 6791.71606419, 6427.44445784, 143743.15128241
2020-03-27T02:40:00.053, 734789.0, 734871.0, 6789.33291135, 6426.44673027, 143707.07371565
2020-03-27T02:40:59.87, 734502.0, 734563.0, 6778.89253025, 6423.89735525, 143689.03983502
2020-03-27T02:42:00.463, 734845.0, 734857.0, 6780.39476609, 6413.25804665, 143676.30348907
2020-03-27T02:43:00.397, 735100.0, 735198.0, 6781.46792307, 6413.82656999, 143670.74314097
2020-03-27T02:44:00.063, 735413.0, 735507.0, 6792.96716854, 6431.39028711, 143664.34600581
2020-03-27T02:44:59.103, 735929.0, 736080.0, 6795.12801074, 6415.6003249, 143673.40242516
2020-03-27T02:46:00.36, 736305.0, 736355.0, 6800.26180885, 6431.0578849, 143693.58867441
2020-03-27T02:46:59.87, 735743.0, 735779.0, 6790.62192036, 6436.42509706, 143712.15100618
2020-03-27T02:48:01, 736060.0, 736134.0, 6784.73629695, 6430.92058772, 143740.88018088
2020-03-27T02:48:59.35, 736225.0, 736237.0, 6803.1459422, 6429.62168825, 143637.85692624
2020-03-27T02:49:59.71, 736655.0, 736780.0, 6801.55627109, 6423.29647806, 143636.2435048
2020-03-27T02:51:00, 736534.0, 736548.0, 6799.08519339, 6427.2068875, 143546.03991629
2020-03-27T02:52:00.37, 736299.0, 736326.0, 6790.56522772, 6428.95761216, 143505.35357713
2020-03-27T02:52:59.67, 736392.0, 736482.0, 6801.69593341, 6414.91129244, 143475.01703236
2020-03-27T02:54:00.217, 736420.0, 736500.0, 6795.600385, 6416.91181484, 143477.14522162
2020-03-27T02:54:58.86, 735812.0, 735853.0, 6771.00731178, 6418.35679891, 143500.33018148
2020-03-27T02:55:59.747, 736447.0, 736609.0, 6793.04573263, 5412.97990171, 143528.54016404
2020-03-27T02:56:59.617, 736837.0, 736902.0, 6799.06113671, 6143.97431925, 143529.26776534
2020-03-27T02:58:00.38, 736922.0, 736963.0, 6791.04304712, 6135.84138753, 143516.21533282
2020-03-27T02:59:01.037, 737289.0, 737322.0, 5946.62212751, 6150.67526846, 143448.96005071
2020-03-27T02:59:59.027, 737943.0, 738023.0, 5946.97319617, 6173.34161438, 143449.86399307
2020-03-27T03:00:59.593, 738442.0, 738542.0, 5943.66585378, 6171.64738554, 143560.98937492
2020-03-27T03:02:01.363, 738408.0, 738453.0, 6794.58236987, 6171.84053968, 143552.86350066
2020-03-27T03:03:00.29, 738696.0, 738741.0, 6792.07889737, 6171.41303346, 143485.17005181
2020-03-27T03:04:00.35, 738829.0, 738915.0, 6796.72136959, 6174.0985331, 143529.18324537
2020-03-27T03:05:00.917, 738611.0, 738623.0, 6792.50068033, 6184.09222705, 143569.76479815
2020-03-27T03:05:59.327, 738204.0, 738496.0, 6784.03953114, 6184.66500121, 143549.25535119
2020-03-27T03:07:00.297, 737929.0, 738045.0, 6792.34283893, 6200.57463854, 143559.94343872
2020-03-27T03:08:00.087, 737999.0, 738021.0, 6804.0791676, 6199.95780515, 143524.65621005
2020-03-27T03:09:01.9, 737503.0, 737515.0, 6792.84849473, 6216.33611943, 143409.69954902
2020-03-27T03:10:00.997, 737526.0, 737554.0, 6782.76438564, 6205.46723282, 143428.52702813
2020-03-27T03:11:02.21, 736831.0, 736902.0, 6793.40491241, 6225.19414696, 143382.56632254
2020-03-27T03:12:00.787, 736529.0, 736560.0, 6780.2534271, 6212.62390495, 143413.89403158
2020-03-27T03:13:00.13, 736653.0, 736708.0, 6791.20047129, 6199.31331098, 143391.79408203
2020-03-27T03:14:00.423, 736967.0, 737003.0, 6793.41442216, 6191.10634016, 143340.92507088
2020-03-27T03:14:59.797, 736322.0, 736407.0, 6779.56748382, 6201.23023108, 143324.37028558
2020-03-27T03:16:00.613, 736519.0, 736606.0, 6777.70897572, 6196.62228225, 143298.57874377
2020-03-27T03:16:59.513, 736972.0, 736979.0, 6797.75500731, 6204.14772613, 143296.04447099
2020-03-27T03:17:59.897, 736767.0, 736814.0, 6789.08248406, 6203.29082705, 143249.45443286
2020-03-27T03:18:59.957, 736645.0, 736781.0, 6786.35517172, 6212.92904383, 143236.4222511
2020-03-27T03:19:59.303, 736896.0, 736948.0, 6791.65071931, 6201.33407199, 143196.11601844
2020-03-27T03:20:59.603, 736415.0, 736512.0, 6790.13404294, 6208.47195752, 143143.39678019
2020-03-27T03:22:00.353, 737437.0, 737459.0, 6797.12880319, 6181.91554784, 143137.37087085
2020-03-27T03:23:00.68, 737636.0, 737665.0, 6795.54112177, 6184.34792687, 143131.624853
2020-03-27T03:24:00.643, 737322.0, 737398.0, 6790.02852215, 6190.79702693, 143111.81546306
2020-03-27T03:24:59.713, 737254.0, 737342.0, 6775.08778914, 6186.11510412, 143075.37923324
2020-03-27T03:25:58.52, 738281.0, 738302.0, 6787.71842749, 6157.78593836, 143052.59958819
2020-03-27T03:26:59.737, 738344.0, 738372.0, 6791.14133453, 6171.42373357, 143061.12583385
2020-03-27T03:27:59.923, 738433.0, 738507.0, 6796.9295716, 6173.24366768, 143056.7375175
2020-03-27T03:29:00.323, 738106.0, 738192.0, 6781.03971726, 6183.46470241, 143024.0578371
2020-03-27T03:30:00.063, 738162.0, 738194.0, 6784.96260878, 6189.3442527, 142962.19091674
2020-03-27T03:31:00.077, 738567.0, 738645.0, 6798.90873132, 6175.30597673, 142977.34074895
2020-03-27T03:31:59.78, 738283.0, 738297.0, 6963.09885067, 6179.05833173, 142950.07340245
2020-03-27T03:33:00.31, 738175.0, 738188.0, 6959.93953386, 6182.47870649, 142894.95733432
2020-03-27T03:34:00.543, 737751.0, 737803.0, 6948.16744774, 6184.76151238, 142732.76545831
2020-03-27T03:35:00.263, 737854.0, 738095.0, 6956.67634222, 6183.56005136, 142545.48004376
2020-03-27T03:35:59.793, 737282.0, 737311.0, 6935.90579791, 6194.94033517, 142330.55510538
2020-03-27T03:36:59.39, 737563.0, 737642.0, 6959.09992273, 6193.12481182, 142213.03966661
2020-03-27T03:37:59.77, 737917.0, 737944.0, 6963.72887255, 6181.03057904, 142144.64756279
2020-03-27T03:39:00.013, 737750.0, 737752.0, 6949.97868385, 6175.07973816, 142162.48780725
2020-03-27T03:40:00.247, 737488.0, 737499.0, 6946.38542219, 6183.03927422, 142069.81861665
2020-03-27T03:40:59.64, 737149.0, 737285.0, 6951.63766139, 6181.41966061, 141981.08758835
2020-03-27T03:42:00.25, 736856.0, 736938.0, 6943.89557018, 6181.8613238, 141898.04458647
2020-03-27T03:42:59.793, 737120.0, 737162.0, 6967.84744364, 6168.46660609, 141895.56974449
2020-03-27T03:43:59.713, 736933.0, 737060.0, 6943.53571493, 6177.70088805, 141878.53235562
2020-03-27T03:45:00.663, 737367.0, 737390.0, 6953.62196718, 6168.62009693, 141859.77346527
2020-03-27T03:46:00.483, 737588.0, 737598.0, 6960.73470477, 6180.95697003, 141788.52415325
2020-03-27T03:46:59.19, 738336.0, 738353.0, 6960.26370979, 6164.75713688, 141824.01960128
2020-03-27T03:47:59.593, 738716.0, 738892.0, 6076.56404635, 6157.11234412, 141870.33026692
